timestamp,request_id,user_id,service_name,endpoint,http_method,status_code,response_time_ms,region,error_type
2026-04-13T10:59:25Z,R41112,U2442,payment-service,/payments/refund,POST,200,732,eu-central,
2026-04-13T10:59:29Z,R25391,U0351,notification-service,/notifications/preferences,GET,200,175,eu-west,
2026-04-13T10:59:34Z,R41734,U2492,order-service,/orders/create,GET,401,20,eu-central,
2026-04-13T10:59:43Z,R05108,U1946,search-service,/search,GET,404,1059,eu-west,
2026-04-13T10:59:54Z,R19226,U2050,payment-service,/payments/confirm,POST,401,490,eu-central,
2026-04-13T11:00:29Z,R36722,U2034,auth-service,/login,POST,201,60,eu-west,
2026-04-13T11:00:39Z,R05577,U1386,order-service,/orders,GET,200,127,eu-west,
2026-04-13T11:01:15Z,R31497,U2500,order-service,/orders,GET,301,327,eu-central,
2026-04-13T11:01:18Z,R24993,U0020,order-service,/orders/update,POST,200,130,eu-central,
2026-04-13T11:01:53Z,R26136,U2182,payment-service,/payments,POST,404,724,eu-central,
2026-04-13T11:01:54Z,R13763,U0106,payment-service,/payments,POST,503,1086,eu-west,ServiceUnavailable
2026-04-13T11:02:08Z,R02485,U0555,search-service,/search,GET,403,555,eu-central,
2026-04-13T11:02:10Z,R27095,U2354,order-service,/orders/create,GET,200,86,eu-central,
2026-04-13T11:02:26Z,R17109,U0566,payment-service,/payments/status,POST,200,211,eu-central,
2026-04-13T11:02:30Z,R15496,U1117,order-service,/orders/checkout,PUT,204,286,eu-west,
2026-04-13T11:02:38Z,R11781,U1569,auth-service,/password/reset,POST,204,99,ap-east,
2026-04-13T11:02:40Z,R02418,U0737,auth-service,/logout,POST,200,216,eu-west,
2026-04-13T11:02:47Z,R10616,U0812,notification-service,/notifications/preferences,GET,200,228,us-east,
2026-04-13T11:02:47Z,R11930,U1075,payment-service,/payments/confirm,POST,200,400,eu-west,
2026-04-13T11:02:54Z,R00664,U1300,notification-service,/notifications/preferences,POST,200,158,eu-west,
2026-04-13T11:03:02Z,R18378,U1407,auth-service,/password/reset,GET,200,121,eu-west,
2026-04-13T11:03:03Z,R13451,U1637,search-service,/search/results,GET,200,600,eu-central,
2026-04-13T11:03:15Z,R49441,U0981,order-service,/orders/create,POST,200,366,us-east,
2026-04-13T11:03:19Z,R15456,U1052,search-service,/search,GET,401,977,eu-west,
2026-04-13T11:03:26Z,R05210,U0744,search-service,/search,POST,404,624,eu-central,
2026-04-13T11:03:37Z,R14584,U1100,search-service,/search/results,GET,200,860,eu-west,
2026-04-13T11:03:42Z,R16175,U2007,notification-service,/notifications/status,POST,200,182,eu-west,
2026-04-13T11:04:32Z,R09876,U1318,auth-service,/logout,GET,200,88,eu-central,
2026-04-13T11:04:35Z,R27687,U2167,order-service,/orders,GET,200,1045,eu-west,
2026-04-13T11:04:38Z,R12684,U1745,search-service,/search/results,GET,201,1253,eu-west,
2026-04-13T11:04:46Z,R01430,U1836,notification-service,/notifications/status,POST,200,201,eu-west,
2026-04-13T11:05:14Z,R25539,U1778,auth-service,/password/reset,POST,200,131,us-east,
2026-04-13T11:05:56Z,R01785,U1586,order-service,/orders,GET,201,253,eu-west,
2026-04-13T11:05:57Z,R18485,U2055,search-service,/search/autocomplete,GET,200,1063,eu-west,
2026-04-13T11:06:07Z,R21390,U1968,search-service,/search/results,GET,200,1442,eu-central,
2026-04-13T11:06:13Z,R47030,U2470,payment-service,/payments/refund,GET,200,589,eu-central,
2026-04-13T11:07:20Z,R11089,U1956,search-service,/search/autocomplete,GET,200,524,eu-west,
2026-04-13T11:07:25Z,R19084,U0423,order-service,/orders/checkout,GET,200,246,us-east,
2026-04-13T11:07:50Z,R07888,U0997,search-service,/search/filter,POST,301,898,ap-east,
2026-04-13T11:07:52Z,R23256,U1276,order-service,/orders/create,GET,401,325,eu-central,
2026-04-13T11:08:04Z,R33842,U0898,auth-service,/register,POST,200,164,eu-west,
2026-04-13T11:08:23Z,R25340,U0045,order-service,/orders/create,GET,500,1341,eu-west,InternalError
2026-04-13T11:08:50Z,R25978,U0516,auth-service,/password/reset,POST,201,198,eu-west,
2026-04-13T11:08:53Z,R30939,U0738,payment-service,/payments/refund,GET,200,1014,eu-central,
2026-04-13T11:08:58Z,R38437,U0322,notification-service,/notifications/preferences,POST,201,37,ap-east,
2026-04-13T11:09:05Z,R44615,U2283,auth-service,/login,POST,200,134,eu-west,
2026-04-13T11:09:09Z,R08566,U0250,payment-service,/payments/status,POST,302,263,eu-central,
2026-04-13T11:09:18Z,R04144,U1057,auth-service,/login,POST,200,21,eu-west,
2026-04-13T11:09:19Z,R00681,U1736,auth-service,/login,POST,302,50,eu-central,
2026-04-13T11:09:24Z,R29950,U1717,payment-service,/payments,POST,200,703,eu-central,
2026-04-13T11:09:26Z,R25252,U1412,notification-service,/notifications/preferences,GET,200,202,eu-central,
2026-04-13T11:09:33Z,R39326,U1829,payment-service,/payments/refund,PUT,200,440,eu-west,
2026-04-13T11:09:50Z,R19096,U1469,search-service,/search/autocomplete,GET,200,221,eu-west,
2026-04-13T11:09:57Z,R11396,U0297,search-service,/search/results,GET,404,680,ap-east,
2026-04-13T11:10:12Z,R22852,U0906,auth-service,/logout,POST,201,196,eu-west,
2026-04-13T11:10:28Z,R21181,U1051,payment-service,/payments/status,POST,201,646,eu-west,
2026-04-13T11:10:32Z,R41413,U2016,order-service,/orders/checkout,GET,200,103,eu-west,
2026-04-13T11:10:49Z,R39258,U2371,notification-service,/notifications/preferences,POST,201,249,eu-west,
2026-04-13T11:11:09Z,R04035,U2002,search-service,/search,GET,400,902,ap-east,
2026-04-13T11:11:37Z,R13867,U2302,order-service,/orders/create,GET,302,341,eu-west,
2026-04-13T11:11:55Z,R30672,U0296,notification-service,/notifications/send,POST,200,167,eu-west,
2026-04-13T11:12:00Z,R28815,U0476,auth-service,/register,POST,200,27,eu-central,
2026-04-13T11:12:08Z,R23308,U0346,notification-service,/notifications/preferences,GET,200,244,eu-west,
2026-04-13T11:12:09Z,R03664,U2309,auth-service,/token/refresh,POST,200,167,eu-west,
2026-04-13T11:12:13Z,R49380,U0401,notification-service,/notifications/send,POST,200,68,eu-west,
2026-04-13T11:12:29Z,R19613,U1034,order-service,/orders,PUT,500,1296,eu-west,DatabaseError
2026-04-13T11:12:48Z,R16559,U0346,notification-service,/notifications/send,PUT,400,184,eu-central,
2026-04-13T11:12:55Z,R06509,U1537,payment-service,/payments,POST,200,299,eu-central,
2026-04-13T11:12:57Z,R43637,U0645,notification-service,/notifications/status,POST,200,171,eu-west,
2026-04-13T11:13:00Z,R10927,U1882,order-service,/orders/history,GET,404,1316,eu-west,
2026-04-13T11:13:34Z,R14218,U1989,payment-service,/payments/refund,GET,200,275,eu-central,
2026-04-13T11:13:36Z,R33010,U2377,auth-service,/logout,POST,200,177,eu-west,
2026-04-13T11:14:06Z,R23595,U0831,payment-service,/payments,POST,200,347,eu-central,
2026-04-13T11:14:15Z,R33381,U1873,order-service,/orders,DELETE,200,93,eu-central,
2026-04-13T11:15:01Z,R41154,U1835,payment-service,/payments,GET,200,280,eu-central,
2026-04-13T11:15:05Z,R36175,U2333,order-service,/orders/create,PUT,204,200,eu-central,
2026-04-13T11:15:23Z,R08478,U2132,order-service,/orders/update,POST,200,311,ap-east,
2026-04-13T11:15:31Z,R15177,U0572,notification-service,/notifications/send,GET,200,156,eu-central,
2026-04-13T11:15:42Z,R05911,U0986,search-service,/search/results,GET,503,1788,ap-east,Timeout
2026-04-13T11:15:51Z,R24311,U1266,order-service,/orders/update,POST,200,165,us-east,
2026-04-13T11:15:51Z,R41362,U1707,search-service,/search/filter,GET,200,581,eu-west,
2026-04-13T11:16:09Z,R14992,U1209,order-service,/orders,GET,200,236,eu-west,
2026-04-13T11:16:11Z,R08442,U2093,order-service,/orders/update,POST,200,373,eu-central,
2026-04-13T11:16:26Z,R19645,U1270,auth-service,/token/refresh,GET,200,166,eu-central,
2026-04-13T11:16:27Z,R02562,U1345,order-service,/orders/update,GET,200,261,eu-west,
2026-04-13T11:16:40Z,R25962,U0106,auth-service,/logout,POST,301,136,eu-west,
2026-04-13T11:16:41Z,R08022,U1929,auth-service,/token/refresh,POST,200,72,eu-west,
2026-04-13T11:16:47Z,R24969,U0052,payment-service,/payments/refund,POST,200,1199,eu-west,
2026-04-13T11:16:58Z,R28000,U2031,notification-service,/notifications/status,POST,200,93,eu-central,
2026-04-13T11:17:12Z,R29499,U1677,notification-service,/notifications/status,GET,200,280,eu-west,
2026-04-13T11:17:34Z,R16994,U0379,search-service,/search/filter,GET,200,874,us-east,
2026-04-13T11:17:42Z,R11290,U0978,payment-service,/payments/status,POST,200,567,eu-west,
2026-04-13T11:17:59Z,R08590,U0802,order-service,/orders/history,GET,200,244,eu-west,
2026-04-13T11:18:04Z,R37173,U0800,auth-service,/password/reset,POST,200,79,us-east,
2026-04-13T11:18:34Z,R18226,U0330,search-service,/search/results,GET,200,1386,eu-west,
2026-04-13T11:18:48Z,R38510,U2249,search-service,/search/autocomplete,GET,200,164,eu-west,
2026-04-13T11:19:14Z,R11308,U1674,payment-service,/payments/confirm,POST,200,180,eu-west,
2026-04-13T11:19:16Z,R37091,U1557,payment-service,/payments/status,POST,200,496,eu-west,
2026-04-13T11:19:17Z,R20230,U2107,order-service,/orders/history,POST,201,252,eu-west,
2026-04-13T11:19:18Z,R31342,U2095,search-service,/search,GET,200,614,eu-west,
2026-04-13T11:19:38Z,R14012,U1441,notification-service,/notifications/preferences,POST,200,180,eu-central,
2026-04-13T11:19:56Z,R02951,U0135,search-service,/search/autocomplete,POST,200,585,us-east,
2026-04-13T11:20:05Z,R03632,U1561,auth-service,/token/refresh,POST,200,200,eu-west,
2026-04-13T11:20:19Z,R02819,U1737,payment-service,/payments/confirm,PUT,500,782,eu-west,InternalError
2026-04-13T11:21:18Z,R43148,U1785,payment-service,/payments,POST,200,577,eu-west,
2026-04-13T11:21:19Z,R30517,U0413,search-service,/search/filter,GET,200,456,eu-central,
2026-04-13T11:21:19Z,R34730,U1675,payment-service,/payments/confirm,POST,200,1158,us-east,
2026-04-13T11:21:40Z,R38391,U0458,search-service,/search,GET,200,632,us-east,
2026-04-13T11:21:42Z,R33771,U0399,notification-service,/notifications/status,PUT,201,234,eu-central,
2026-04-13T11:21:58Z,R10244,U1679,order-service,/orders/checkout,POST,200,366,eu-central,
2026-04-13T11:22:08Z,R43321,U0752,search-service,/search/results,GET,200,803,us-east,
2026-04-13T11:22:14Z,R37806,U1607,payment-service,/payments/refund,POST,503,1010,eu-central,ServiceUnavailable
2026-04-13T11:22:31Z,R26522,U1643,auth-service,/password/reset,POST,200,183,eu-west,
2026-04-13T11:22:49Z,R32461,U0704,auth-service,/logout,POST,200,85,ap-east,
2026-04-13T11:22:50Z,R48135,U0246,payment-service,/payments/refund,GET,201,572,ap-east,
2026-04-13T11:22:54Z,R07139,U1500,auth-service,/password/reset,POST,204,141,us-east,
2026-04-13T11:23:12Z,R20569,U2184,order-service,/orders/checkout,POST,200,370,eu-west,
2026-04-13T11:23:36Z,R41943,U0883,order-service,/orders/update,GET,200,257,eu-central,
2026-04-13T11:23:42Z,R09091,U1015,notification-service,/notifications/status,POST,200,292,eu-west,
2026-04-13T11:23:42Z,R48559,U1995,auth-service,/token/refresh,POST,200,205,eu-west,
2026-04-13T11:23:45Z,R46821,U2220,auth-service,/token/refresh,PUT,201,161,eu-west,
2026-04-13T11:23:51Z,R34967,U2064,order-service,/orders,POST,200,357,eu-west,
2026-04-13T11:24:06Z,R12597,U0052,auth-service,/token/refresh,POST,401,87,us-east,
2026-04-13T11:24:21Z,R27949,U0646,order-service,/orders,PUT,200,127,us-east,
2026-04-13T11:24:48Z,R32529,U0053,auth-service,/register,GET,200,81,eu-west,
2026-04-13T11:24:52Z,R10325,U0121,auth-service,/token/refresh,POST,200,176,eu-west,
2026-04-13T11:24:52Z,R39033,U0473,order-service,/orders/checkout,PUT,200,224,eu-central,
2026-04-13T11:24:58Z,R43615,U1184,order-service,/orders/update,POST,201,268,eu-central,
2026-04-13T11:25:12Z,R00359,U2402,order-service,/orders/create,GET,500,1563,eu-central,Timeout
2026-04-13T11:25:38Z,R07010,U1271,auth-service,/logout,POST,200,154,eu-west,
2026-04-13T11:25:41Z,R43582,U0116,order-service,/orders/create,POST,500,2115,us-east,Timeout
2026-04-13T11:26:02Z,R18407,U1141,payment-service,/payments/status,GET,429,758,eu-central,
2026-04-13T11:26:11Z,R36195,U2481,notification-service,/notifications/send,GET,200,136,eu-central,
2026-04-13T11:26:18Z,R01568,U1748,auth-service,/register,POST,200,65,eu-west,
2026-04-13T11:26:24Z,R24861,U0892,search-service,/search,GET,200,703,eu-central,
2026-04-13T11:26:42Z,R30613,U1086,auth-service,/login,POST,200,74,eu-west,
2026-04-13T11:26:43Z,R38794,U0137,order-service,/orders/checkout,PUT,200,312,eu-west,
2026-04-13T11:26:44Z,R37963,U0028,payment-service,/payments/confirm,GET,500,2224,eu-west,InternalError
2026-04-13T11:27:23Z,R09232,U2359,payment-service,/payments/confirm,GET,200,152,eu-central,
2026-04-13T11:27:32Z,R05870,U1333,order-service,/orders/history,GET,200,144,eu-west,
2026-04-13T11:27:45Z,R34239,U0393,auth-service,/token/refresh,POST,201,211,us-east,
2026-04-13T11:28:01Z,R48138,U0835,payment-service,/payments/status,DELETE,201,335,us-east,
2026-04-13T11:28:12Z,R23194,U0786,order-service,/orders,GET,500,1420,eu-central,Timeout
2026-04-13T11:29:05Z,R30501,U0130,auth-service,/login,GET,200,107,eu-central,
2026-04-13T11:29:48Z,R09369,U0939,payment-service,/payments,POST,200,235,eu-west,
2026-04-13T11:29:54Z,R21584,U1712,auth-service,/password/reset,GET,200,86,eu-west,
2026-04-13T11:30:04Z,R15751,U2013,auth-service,/token/refresh,POST,200,115,eu-west,
2026-04-13T11:30:07Z,R01981,U0315,auth-service,/token/refresh,POST,200,174,us-east,
2026-04-13T11:30:29Z,R38351,U0930,auth-service,/logout,POST,200,213,eu-west,
2026-04-13T11:31:00Z,R23525,U2037,auth-service,/login,POST,200,124,ap-east,
2026-04-13T11:31:03Z,R17524,U0715,order-service,/orders/create,POST,200,314,eu-west,
2026-04-13T11:31:10Z,R15200,U0347,notification-service,/notifications/send,GET,200,265,us-east,
2026-04-13T11:31:18Z,R00899,U1284,payment-service,/payments/refund,POST,200,413,ap-east,
2026-04-13T11:31:19Z,R29628,U0029,notification-service,/notifications/status,POST,200,258,eu-west,
2026-04-13T11:31:23Z,R30606,U0629,order-service,/orders/update,GET,200,209,eu-central,
2026-04-13T11:31:28Z,R12255,U2401,search-service,/search/filter,GET,200,342,eu-west,
2026-04-13T11:31:45Z,R38290,U1713,search-service,/search/results,GET,201,664,eu-west,
2026-04-13T11:31:55Z,R07157,U0383,order-service,/orders/update,GET,200,348,eu-central,
2026-04-13T11:31:55Z,R37931,U0243,search-service,/search/autocomplete,POST,301,627,eu-west,
2026-04-13T11:32:10Z,R46713,U0036,payment-service,/payments/refund,POST,200,517,eu-central,
2026-04-13T11:32:11Z,R02506,U2357,search-service,/search,GET,200,535,eu-west,
2026-04-13T11:32:13Z,R36671,U1616,payment-service,/payments/status,POST,200,155,eu-central,
2026-04-13T11:32:18Z,R34246,U1819,notification-service,/notifications/preferences,POST,200,121,ap-east,
2026-04-13T11:32:26Z,R17389,U2266,payment-service,/payments/confirm,POST,200,354,eu-west,
2026-04-13T11:32:27Z,R38606,U0398,payment-service,/payments/confirm,POST,200,243,eu-west,
2026-04-13T11:32:33Z,R47756,U0258,search-service,/search/results,GET,200,557,ap-east,
2026-04-13T11:32:35Z,R49623,U1846,order-service,/orders/checkout,GET,201,201,eu-central,
2026-04-13T11:32:42Z,R37040,U1586,notification-service,/notifications/preferences,POST,200,175,eu-west,
2026-04-13T11:32:45Z,R41110,U0328,search-service,/search/filter,POST,200,721,us-east,
2026-04-13T11:32:56Z,R45964,U1886,order-service,/orders/history,GET,200,1274,eu-west,
2026-04-13T11:33:05Z,R09760,U1065,payment-service,/payments,POST,404,174,eu-central,
2026-04-13T11:33:07Z,R15354,U0269,notification-service,/notifications/status,POST,200,139,eu-central,
2026-04-13T11:33:28Z,R25777,U2035,notification-service,/notifications/status,GET,404,90,eu-west,
2026-04-13T11:34:10Z,R00652,U1890,notification-service,/notifications/preferences,GET,200,186,eu-central,
2026-04-13T11:34:18Z,R04732,U0403,order-service,/orders/update,GET,200,351,eu-central,
2026-04-13T11:34:26Z,R31676,U2207,auth-service,/logout,POST,200,23,eu-west,
2026-04-13T11:34:27Z,R06194,U1559,search-service,/search,GET,400,270,ap-east,
2026-04-13T11:34:31Z,R00709,U2093,order-service,/orders/create,PUT,200,212,eu-west,
2026-04-13T11:34:43Z,R46830,U0989,auth-service,/login,POST,204,103,eu-central,
2026-04-13T11:35:24Z,R24635,U2337,notification-service,/notifications/status,POST,200,139,ap-east,
2026-04-13T11:35:30Z,R10935,U1287,notification-service,/notifications/send,POST,401,355,eu-west,
2026-04-13T11:35:33Z,R05841,U0554,order-service,/orders,POST,200,266,eu-west,
2026-04-13T11:35:34Z,R37734,U1764,notification-service,/notifications/send,GET,200,74,eu-central,
2026-04-13T11:35:39Z,R05589,U2474,search-service,/search/results,GET,200,751,us-east,
2026-04-13T11:35:44Z,R02264,U2438,search-service,/search,GET,201,281,eu-west,
2026-04-13T11:35:45Z,R22983,U2046,notification-service,/notifications/status,POST,404,200,eu-west,
2026-04-13T11:36:19Z,R28743,U0134,auth-service,/logout,PUT,302,147,eu-central,
2026-04-13T11:36:45Z,R30910,U1117,order-service,/orders/checkout,GET,403,1540,eu-central,
2026-04-13T11:37:00Z,R20009,U0338,auth-service,/login,POST,401,159,eu-west,
2026-04-13T11:37:13Z,R49549,U1063,payment-service,/payments,GET,200,589,eu-central,
2026-04-13T11:37:20Z,R32869,U1195,search-service,/search/results,GET,200,556,eu-west,
2026-04-13T11:37:31Z,R23521,U2343,notification-service,/notifications/preferences,POST,200,67,eu-central,
2026-04-13T11:37:47Z,R34030,U1809,order-service,/orders/update,POST,200,265,eu-west,
2026-04-13T11:38:14Z,R17382,U0025,order-service,/orders/history,POST,200,159,eu-central,
2026-04-13T11:38:38Z,R40196,U1197,auth-service,/register,POST,200,187,eu-west,
2026-04-13T11:39:07Z,R00744,U0188,search-service,/search/autocomplete,GET,200,530,eu-west,
2026-04-13T11:39:14Z,R05431,U1794,search-service,/search/autocomplete,GET,200,749,ap-east,
2026-04-13T11:39:53Z,R46595,U2422,auth-service,/register,GET,200,142,eu-west,
2026-04-13T11:40:04Z,R31649,U1970,search-service,/search/filter,GET,200,801,us-east,
2026-04-13T11:40:16Z,R32245,U1113,order-service,/orders/checkout,POST,200,273,eu-central,
2026-04-13T11:40:17Z,R43937,U0592,payment-service,/payments/refund,POST,200,307,eu-west,
2026-04-13T11:40:23Z,R12237,U0531,order-service,/orders/checkout,POST,200,314,eu-west,
2026-04-13T11:40:26Z,R37620,U1424,order-service,/orders/update,GET,200,257,eu-west,
2026-04-13T11:40:32Z,R33752,U2326,notification-service,/notifications/status,PUT,200,236,eu-central,
2026-04-13T11:40:58Z,R36991,U2249,notification-service,/notifications/send,POST,200,174,eu-west,
2026-04-13T11:41:13Z,R14097,U2164,payment-service,/payments,POST,200,1302,eu-central,
2026-04-13T11:41:22Z,R05471,U1342,order-service,/orders/history,DELETE,200,341,eu-west,
2026-04-13T11:41:27Z,R38177,U1218,order-service,/orders/history,POST,500,2245,eu-west,DatabaseError
2026-04-13T11:41:31Z,R30992,U1312,payment-service,/payments/refund,GET,200,107,eu-west,
2026-04-13T11:41:35Z,R30311,U1177,order-service,/orders/create,GET,200,209,ap-east,
2026-04-13T11:42:02Z,R32791,U1042,search-service,/search/results,GET,403,542,us-east,
2026-04-13T11:42:07Z,R09449,U2270,search-service,/search/results,GET,200,597,eu-central,
2026-04-13T11:42:11Z,R19997,U0652,auth-service,/password/reset,POST,200,43,eu-west,
2026-04-13T11:42:19Z,R09556,U0217,notification-service,/notifications/status,POST,200,159,eu-central,
2026-04-13T11:42:29Z,R06300,U0758,auth-service,/register,POST,200,38,eu-central,
2026-04-13T11:42:34Z,R33115,U1505,payment-service,/payments,POST,301,207,ap-east,
2026-04-13T11:42:58Z,R02183,U2064,auth-service,/password/reset,PUT,200,92,eu-central,
2026-04-13T11:42:58Z,R22254,U1172,search-service,/search/autocomplete,GET,404,719,eu-west,
2026-04-13T11:43:07Z,R20071,U1656,auth-service,/logout,POST,200,58,eu-west,
2026-04-13T11:43:29Z,R45583,U1726,order-service,/orders/history,GET,200,1442,eu-west,
2026-04-13T11:43:43Z,R12809,U2221,order-service,/orders/update,PUT,404,265,eu-central,
2026-04-13T11:43:48Z,R34119,U1939,payment-service,/payments,POST,400,442,eu-central,
2026-04-13T11:43:53Z,R36270,U0914,order-service,/orders/create,POST,200,263,us-east,
2026-04-13T11:44:33Z,R15412,U1118,payment-service,/payments/confirm,POST,200,520,us-east,
2026-04-13T11:44:42Z,R45094,U0459,auth-service,/logout,POST,200,200,eu-central,
2026-04-13T11:44:46Z,R42032,U0756,payment-service,/payments/refund,POST,200,298,eu-central,
2026-04-13T11:45:08Z,R15447,U0943,search-service,/search/autocomplete,POST,500,1830,eu-west,Timeout
2026-04-13T11:45:11Z,R07728,U0571,order-service,/orders/create,GET,200,390,eu-central,
2026-04-13T11:45:11Z,R12813,U2394,notification-service,/notifications/status,POST,401,161,eu-west,
2026-04-13T11:45:11Z,R49458,U0270,auth-service,/login,POST,200,175,eu-central,
2026-04-13T11:45:15Z,R47406,U0048,search-service,/search/filter,GET,200,1290,eu-west,
2026-04-13T11:45:17Z,R30009,U0847,auth-service,/token/refresh,POST,200,142,eu-west,
2026-04-13T11:45:51Z,R37105,U1141,search-service,/search/autocomplete,GET,200,328,eu-west,
2026-04-13T11:46:06Z,R25316,U1325,search-service,/search/filter,POST,200,394,eu-west,
2026-04-13T11:46:10Z,R03809,U0283,order-service,/orders/history,GET,200,1024,eu-central,
2026-04-13T11:46:11Z,R48828,U1906,order-service,/orders,POST,200,345,us-east,
2026-04-13T11:46:16Z,R29889,U0966,payment-service,/payments,POST,400,900,eu-west,
2026-04-13T11:46:37Z,R17038,U2399,notification-service,/notifications/status,POST,403,112,eu-west,
2026-04-13T11:46:43Z,R45311,U2268,auth-service,/register,POST,200,89,eu-west,
2026-04-13T11:47:25Z,R10587,U1232,search-service,/search/results,GET,200,770,eu-west,
2026-04-13T11:47:26Z,R26361,U2197,payment-service,/payments/confirm,POST,503,2311,us-east,ServiceUnavailable
2026-04-13T11:47:41Z,R12067,U2276,search-service,/search/autocomplete,GET,200,285,eu-west,
2026-04-13T11:47:45Z,R26576,U1552,order-service,/orders/checkout,POST,201,50,ap-east,
2026-04-13T11:47:45Z,R29389,U1482,search-service,/search/autocomplete,GET,200,692,eu-west,
2026-04-13T11:47:50Z,R33333,U0311,order-service,/orders/update,POST,502,1503,eu-west,UpstreamFailure
2026-04-13T11:48:10Z,R17072,U1924,order-service,/orders/create,PUT,200,290,eu-central,
2026-04-13T11:48:16Z,R46745,U1406,order-service,/orders/history,GET,200,277,eu-west,
2026-04-13T11:48:17Z,R15915,U1908,payment-service,/payments/confirm,GET,201,553,eu-west,
2026-04-13T11:48:50Z,R26462,U0741,order-service,/orders/update,POST,200,234,eu-west,
2026-04-13T11:49:23Z,R16402,U0137,notification-service,/notifications/status,POST,200,191,eu-west,
2026-04-13T11:49:53Z,R19186,U0296,search-service,/search/results,GET,401,792,eu-west,
2026-04-13T11:50:25Z,R06555,U0875,auth-service,/login,POST,200,155,us-east,
2026-04-13T11:50:33Z,R26560,U0738,notification-service,/notifications/send,POST,401,140,ap-east,
2026-04-13T11:50:42Z,R09104,U1437,auth-service,/password/reset,POST,200,128,eu-central,
2026-04-13T11:50:44Z,R17451,U0571,search-service,/search/autocomplete,GET,200,319,eu-central,
2026-04-13T11:50:48Z,R26946,U0091,order-service,/orders/history,DELETE,200,311,eu-west,
2026-04-13T11:50:48Z,R42848,U1030,order-service,/orders/create,POST,204,199,eu-west,
2026-04-13T11:50:56Z,R00569,U0542,auth-service,/register,GET,401,177,eu-central,
2026-04-13T11:51:19Z,R34882,U1187,notification-service,/notifications/status,GET,204,254,eu-central,
2026-04-13T11:51:41Z,R44077,U1383,auth-service,/register,POST,200,20,eu-west,
2026-04-13T11:51:58Z,R05415,U0634,auth-service,/token/refresh,POST,429,91,eu-west,
2026-04-13T11:52:13Z,R16387,U0864,search-service,/search/autocomplete,POST,200,649,eu-west,
2026-04-13T11:52:13Z,R31683,U0757,payment-service,/payments/confirm,POST,200,323,eu-west,
2026-04-13T11:52:26Z,R03515,U2159,search-service,/search/filter,GET,200,346,eu-west,
2026-04-13T11:52:27Z,R47159,U0321,notification-service,/notifications/preferences,POST,200,144,eu-west,
2026-04-13T11:52:30Z,R11318,U0707,search-service,/search,GET,200,1026,eu-west,
2026-04-13T11:52:32Z,R36225,U2396,notification-service,/notifications/send,POST,200,1231,eu-west,
2026-04-13T11:52:32Z,R47804,U0780,payment-service,/payments/refund,POST,503,2259,eu-west,ServiceUnavailable
2026-04-13T11:52:37Z,R45614,U2400,order-service,/orders,POST,503,1540,eu-west,Timeout
2026-04-13T11:52:38Z,R19267,U0782,search-service,/search,GET,302,655,eu-central,
2026-04-13T11:53:01Z,R29977,U0229,search-service,/search/results,GET,200,705,ap-east,
2026-04-13T11:53:11Z,R22170,U1066,order-service,/orders/update,GET,200,214,us-east,
2026-04-13T11:53:21Z,R46962,U1540,auth-service,/password/reset,POST,201,176,ap-east,
2026-04-13T11:53:45Z,R16386,U1481,notification-service,/notifications/preferences,PUT,200,284,eu-west,
2026-04-13T11:54:05Z,R12125,U0420,notification-service,/notifications/preferences,POST,401,162,eu-west,
2026-04-13T11:54:40Z,R11622,U1591,payment-service,/payments,POST,503,1707,eu-west,Timeout
2026-04-13T11:54:52Z,R08107,U2378,order-service,/orders/checkout,GET,200,330,eu-central,
2026-04-13T11:54:59Z,R31183,U1853,order-service,/orders/history,DELETE,200,855,eu-central,
2026-04-13T11:55:17Z,R42040,U1111,payment-service,/payments/status,POST,200,450,eu-central,
2026-04-13T11:55:37Z,R09274,U0595,search-service,/search/autocomplete,GET,200,410,eu-west,
2026-04-13T11:55:37Z,R48751,U0560,payment-service,/payments/refund,POST,204,369,eu-central,
2026-04-13T11:55:38Z,R18688,U1575,order-service,/orders,GET,200,161,eu-west,
2026-04-13T11:56:05Z,R49894,U0050,search-service,/search/filter,GET,502,1041,eu-central,BadGateway
2026-04-13T11:56:28Z,R36593,U0863,search-service,/search/filter,GET,204,1777,eu-central,
2026-04-13T11:56:39Z,R09714,U2459,payment-service,/payments/status,PUT,400,571,eu-central,
2026-04-13T11:56:39Z,R12770,U1087,auth-service,/logout,POST,200,203,eu-west,
2026-04-13T11:56:57Z,R13621,U0267,notification-service,/notifications/send,POST,200,199,eu-west,
2026-04-13T11:57:18Z,R18674,U0717,notification-service,/notifications/status,GET,403,268,eu-west,
2026-04-13T11:57:40Z,R06783,U2082,search-service,/search/autocomplete,GET,200,793,eu-west,
2026-04-13T11:58:03Z,R40581,U0409,search-service,/search/autocomplete,POST,504,2555,eu-west,Timeout
2026-04-13T11:58:13Z,R28991,U2173,payment-service,/payments/confirm,PUT,404,262,us-east,
2026-04-13T11:58:13Z,R40132,U0946,search-service,/search/filter,GET,401,1598,ap-east,
2026-04-13T11:58:46Z,R02126,U0663,auth-service,/password/reset,POST,200,119,eu-west,
2026-04-13T11:59:00Z,R09748,U1178,payment-service,/payments,GET,200,190,eu-west,
2026-04-13T11:59:02Z,R45885,U0227,payment-service,/payments,POST,504,1757,eu-west,Timeout
2026-04-13T11:59:14Z,R36682,U1265,search-service,/search/results,GET,200,776,eu-west,
